URN,Description,PlateID,PoleLatitude,PoleLongitude,symbol,pseudoQ,azi,OldAge,YoungAge,border,fill,psuedoQ
7533,NE Shetland ophiolite complex,303,-47.2,-115.8,circle,3.8402,0,517,475,black,byPlateId,0.871111111
7534,Dykes; Colorado,133,37,102.3,circle,3.421,0,513,481,black,byPlateId,0.8
7534,Dykes; Colorado,133,-37,-77.7,circle,3.421,0,513,481,black,byPlateId,0.8
7535,Buckingham Dyke,101,-3,123,circle,3.683,0,511,483,black,byPlateId,0.844444444
7535,Buckingham Dyke,101,3,-57,circle,3.683,0,511,483,black,byPlateId,0.844444444
7536,Hickory Member; Riley Formation,101,34,140,circle,4.076,0,501,494,black,byPlateId,0.911111111
7536,Hickory Member; Riley Formation,101,-34,-40,circle,4.076,0,501,494,black,byPlateId,0.911111111
7537,Cap Mountain member; Riley Formation,101,33,140,circle,3.552,0,501,494,black,byPlateId,0.822222222
7537,Cap Mountain member; Riley Formation,101,-33,-40,circle,3.552,0,501,494,black,byPlateId,0.822222222
7538,Lion Mountain Member; Riley Formation,101,32,142,circle,3.29,0,501,494,black,byPlateId,0.777777778
7538,Lion Mountain Member; Riley Formation,101,-32,-38,circle,3.29,0,501,494,black,byPlateId,0.777777778
7539,Taum Sauk Limestone,101,-3.6,175.6,circle,3.6699,0,501,494,black,byPlateId,0.842222222
7539,Taum Sauk Limestone,101,3.6,-4.4,circle,3.6699,0,501,494,black,byPlateId,0.842222222
7540,Nolichuky Formation; Site 1,101,41,109,circle,4.338,0,501,494,black,byPlateId,0.955555556
7540,Nolichuky Formation; Site 1,101,-41,-71,circle,4.338,0,501,494,black,byPlateId,0.955555556
7541,Nolichuky Formation; Site 2,101,39,131,circle,3.683,0,501,494,black,byPlateId,0.844444444
7541,Nolichuky Formation; Site 2,101,-39,-49,circle,3.683,0,501,494,black,byPlateId,0.844444444
7542,NW Tasmanian Sediments,101,19.4,208.9,circle,3.2376,0,501,495,black,byPlateId,0.768888889
7542,NW Tasmanian Sediments,101,-19.4,28.9,circle,3.2376,0,501,495,black,byPlateId,0.768888889
7543,Granite Harbour Pink Granite,802,3.4,196.7,circle,3.5127,0,502,494,black,byPlateId,0.815555556
7543,Granite Harbour Pink Granite,802,-3.4,16.7,circle,3.5127,0,502,494,black,byPlateId,0.815555556
7544,Granite Harbour Mafic Dykes,802,-0.8,195,circle,3.4734,0,501,495,black,byPlateId,0.808888889
7544,Granite Harbour Mafic Dykes,802,0.8,15,circle,3.4734,0,501,495,black,byPlateId,0.808888889
7545,Granite Harbour Grey Granite,802,3.6,201.6,circle,3.7616,0,501,495,black,byPlateId,0.857777778
7545,Granite Harbour Grey Granite,802,-3.6,21.6,circle,3.7616,0,501,495,black,byPlateId,0.857777778
7546,Killer Ridge/Mt Loke Diorites,802,7,201.4,circle,3.028,0,502,496,black,byPlateId,0.733333333
7546,Killer Ridge/Mt Loke Diorites,802,-7,21.4,circle,3.028,0,502,496,black,byPlateId,0.733333333
7547,Lake Vanda Bonny Pluton,802,8.3,207.9,circle,2.8839,0,502,496,black,byPlateId,0.708888889
7547,Lake Vanda Bonny Pluton,802,-8.3,27.9,circle,2.8839,0,502,496,black,byPlateId,0.708888889
7548,Dokhan Volcanic Formation,715,-53.5,147,circle,2.5957,0,550,450,black,byPlateId,0.66
7548,Dokhan Volcanic Formation,715,53.5,-33,circle,2.5957,0,550,450,black,byPlateId,0.66
7549,Granitic rocks; Wright Valley,802,5.4,198.5,circle,3.5389,0,543,457,black,byPlateId,0.82
7549,Granitic rocks; Wright Valley,802,-5.4,18.5,circle,3.5389,0,543,457,black,byPlateId,0.82
7550,Lower Nama Group,7013,-2,344,circle,2.766,0,550,450,black,byPlateId,0.688888889
7550,Lower Nama Group,7013,2,164,circle,2.766,0,550,450,black,byPlateId,0.688888889
7551,Hook Intrusives,701,14,336.5,circle,0.408,0,517,483,black,byPlateId,0.288888889
7551,Hook Intrusives,701,-14,156.5,circle,0.408,0,517,483,black,byPlateId,0.288888889
7552,Nama Group,7013,-73,228,circle,2.242,0,550,450,black,byPlateId,0.6
7552,Nama Group,7013,73,48,circle,2.242,0,550,450,black,byPlateId,0.6
7553,Nama Group,7013,-1,271,circle,1.456,0,550,450,black,byPlateId,0.466666667
7553,Nama Group,7013,1,91,circle,1.456,0,550,450,black,byPlateId,0.466666667
7554,Nama Group,7013,30,14,circle,2.111,0,550,450,black,byPlateId,0.577777778
7554,Nama Group,7013,-30,-166,circle,2.111,0,550,450,black,byPlateId,0.577777778
7555,Nama Group,7013,50,327,circle,2.242,0,550,450,black,byPlateId,0.6
7555,Nama Group,7013,-50,147,circle,2.242,0,550,450,black,byPlateId,0.6
7556,Nama Group,7013,-28,303,circle,2.766,0,550,450,black,byPlateId,0.688888889
7556,Nama Group,7013,28,123,circle,2.766,0,550,450,black,byPlateId,0.688888889
7557,Covey Hill Formation,101,46.4,148.6,circle,3.9974,0,513,488,black,byPlateId,0.897777778
7557,Covey Hill Formation,101,-46.4,-31.4,circle,3.9974,0,513,488,black,byPlateId,0.897777778
7558,Mount Ham-Asbestos Ophiolite,101,24.5,178.2,circle,3.814,0,513,488,black,byPlateId,0.866666667
7558,Mount Ham-Asbestos Ophiolite,101,-24.5,-1.8,circle,3.814,0,513,488,black,byPlateId,0.866666667
7559,Abrigo Formation,133,58.5,88.9,circle,4.2332,0,513,488,black,byPlateId,0.937777778
7559,Abrigo Formation,133,-58.5,-91.1,circle,4.2332,0,513,488,black,byPlateId,0.937777778
7560,Sayanian Island Arc Complex,401,38.4,307.9,circle,4.0367,0,513,488,black,byPlateId,0.904444444
7560,Sayanian Island Arc Complex,401,-38.4,127.9,circle,4.0367,0,513,488,black,byPlateId,0.904444444
7561,Sayanian Island Arc Complex,401,38.2,310.9,circle,3.159,0,513,488,black,byPlateId,0.755555556
7561,Sayanian Island Arc Complex,401,-38.2,130.9,circle,3.159,0,513,488,black,byPlateId,0.755555556
7562,Verkholensk Formation,401,-37.7,124,circle,4.0105,0,513,488,black,byPlateId,0.9
7562,Verkholensk Formation,401,37.7,-56,circle,4.0105,0,513,488,black,byPlateId,0.9
7563,Frazier Ridge Formation,805,9,292.7,circle,3.6044,0,513,488,black,byPlateId,0.831111111
7563,Frazier Ridge Formation,805,-9,112.7,circle,3.6044,0,513,488,black,byPlateId,0.831111111
7564,Choschas Plutons and Lavas,2021,58.1,309.3,circle,3.6306,0,512,492,black,byPlateId,0.835555556
7564,Choschas Plutons and Lavas,2021,-58.1,129.3,circle,3.6306,0,512,492,black,byPlateId,0.835555556
7565,Qena-Safaga dykes,715,-87.3,124.2,circle,3.9712,0,527,480,black,byPlateId,0.893333333
7565,Qena-Safaga dykes,715,87.3,-55.8,circle,3.9712,0,527,480,black,byPlateId,0.893333333
7566,Um Rus dykes,7151,85.1,165.7,circle,3.8533,0,527,480,black,byPlateId,0.873333333
7566,Um Rus dykes,7151,-85.1,-14.3,circle,3.8533,0,527,480,black,byPlateId,0.873333333
7567,Metaigneous Contact Rocks,134,-6,169,circle,3.29,0,514,494,black,byPlateId,0.777777778
7567,Metaigneous Contact Rocks,134,6,-11,circle,3.29,0,514,494,black,byPlateId,0.777777778
7568,Liberty Hills Formation,805,7.3,326.3,circle,3.4734,0,507,501,black,byPlateId,0.808888889
7568,Liberty Hills Formation,805,-7.3,146.3,circle,3.4734,0,507,501,black,byPlateId,0.808888889
7569,Briggs Hill Bonny Pluton,802,-2.7,221.4,circle,2.7005,0,507,503,black,byPlateId,0.677777778
7569,Briggs Hill Bonny Pluton,802,2.7,41.4,circle,2.7005,0,507,503,black,byPlateId,0.677777778
9941,D1+S2,301,35,160,circle,3.159,0,435,415,black,byPlateId,0.755555556
9941,D1+S2,301,-35,-20,circle,3.159,0,435,415,black,byPlateId,0.755555556
9942,Silurian,401,-10,104,circle,3.4117,0,445,415,black,byPlateId,0.798422392
9942,Silurian,401,10,-76,circle,3.4117,0,445,415,black,byPlateId,0.798422392
9943,S1,401,-7,103,circle,3.4117,0,445,425,black,byPlateId,0.798422392
9943,S1,401,7,-77,circle,3.4117,0,445,425,black,byPlateId,0.798422392
9944,O3,401,-21,131,circle,3.814,0,460,440,black,byPlateId,0.866666667
9944,O3,401,21,-49,circle,3.814,0,460,440,black,byPlateId,0.866666667
9945,late Ordovician,401,-21,131,circle,3.4117,0,465,445,black,byPlateId,0.798422392
9945,late Ordovician,401,21,-49,circle,3.4117,0,465,445,black,byPlateId,0.798422392
9946,midd Ordovician,401,-24,132,circle,3.4117,0,475,455,black,byPlateId,0.798422392
9946,midd Ordovician,401,24,-48,circle,3.4117,0,475,455,black,byPlateId,0.798422392
9947,O2,401,-24,132,circle,4.076,0,475,455,black,byPlateId,0.911111111
9947,O2,401,24,-48,circle,4.076,0,475,455,black,byPlateId,0.911111111
9948,O,301,30,143,circle,3.421,0,475,455,black,byPlateId,0.8
9948,O,301,-30,-37,circle,3.421,0,475,455,black,byPlateId,0.8
9949,O1,401,-42,127,circle,3.814,0,485,465,black,byPlateId,0.866666667
9949,O1,401,42,-53,circle,3.814,0,485,465,black,byPlateId,0.866666667
9950,early Ordovician,401,-42,127,circle,3.4117,0,490,470,black,byPlateId,0.798422392
9950,early Ordovician,401,42,-53,circle,3.4117,0,490,470,black,byPlateId,0.798422392
9951,O-Cmb,301,-13,135,circle,3.4117,0,495,475,black,byPlateId,0.798422392
9951,O-Cmb,301,13,-45,circle,3.4117,0,495,475,black,byPlateId,0.798422392
9952,late Cambrian,401,-36,126,circle,3.4117,0,510,490,black,byPlateId,0.798422392
9952,late Cambrian,401,36,-54,circle,3.4117,0,510,490,black,byPlateId,0.798422392
9953,late Cambrian,401,-35,130,circle,3.4117,0,510,490,black,byPlateId,0.798422392
9953,late Cambrian,401,35,-50,circle,3.4117,0,510,490,black,byPlateId,0.798422392
9954,Cmb3,401,-36,126,circle,4.207,0,510,490,black,byPlateId,0.933333333
9954,Cmb3,401,36,-54,circle,4.207,0,510,490,black,byPlateId,0.933333333
14117,Rose Hill Formation,101,-19.1,308.3,circle,3.8402,0,428,423,black,byPlateId,0.871111111
14117,Rose Hill Formation,101,19.1,128.3,circle,3.8402,0,428,423,black,byPlateId,0.871111111
14118,Pakhuis  Cedarberg Formations  Cape Province  South Africa,7013,17,-11,circle,2.242,0,461,428,black,byPlateId,0.6
14118,Pakhuis  Cedarberg Formations  Cape Province  South Africa,7013,-17,-191,circle,2.242,0,461,428,black,byPlateId,0.6
14119,Vestergotland (N3)  Sweden,301,5,34,circle,3.9712,0,465,455,black,byPlateId,0.893333333
14119,Vestergotland (N3)  Sweden,301,-5,-146,circle,3.9712,0,465,455,black,byPlateId,0.893333333
14120,Vestergotland (N1  N2 and R13)  Sweden,301,14,49,circle,4.0236,0,466,455,black,byPlateId,0.902222222
14120,Vestergotland (N1  N2 and R13)  Sweden,301,-14,-131,circle,4.0236,0,466,455,black,byPlateId,0.902222222
14121,Salala Ring Complex  Sudan,715,39.6,329.5,circle,3.3948,0,466,460,black,byPlateId,0.795555556
14121,Salala Ring Complex  Sudan,715,-39.6,149.5,circle,3.3948,0,466,460,black,byPlateId,0.795555556
14122,Tumblagooda Sandstone  Carnarvon Basin,8011,-30.4,46,circle,4.207,0,513,428,black,byPlateId,0.933333333
14122,Tumblagooda Sandstone  Carnarvon Basin,8011,30.4,-134,circle,4.207,0,513,428,black,byPlateId,0.933333333
14123,Komstad Limestone  Sweden,301,19,51,circle,3.3948,0,472,470,black,byPlateId,0.795555556
14123,Komstad Limestone  Sweden,301,-19,-129,circle,3.3948,0,472,470,black,byPlateId,0.795555556
14124,Vanda lamprophyre and porphyry  Wright Valley,802,-2.5,23.8,circle,3.9188,0,480,463,black,byPlateId,0.884444444
14124,Vanda lamprophyre and porphyry  Wright Valley,802,2.5,-156.2,circle,3.9188,0,480,463,black,byPlateId,0.884444444
14125,Gullhogen (R1 + R2)  Sweden,301,18.7,54,circle,3.7092,0,475,470,black,byPlateId,0.848888889
14125,Gullhogen (R1 + R2)  Sweden,301,-18.7,-126,circle,3.7092,0,475,470,black,byPlateId,0.848888889
14126,Swedish Limestones I(R),301,18,46,circle,3.9319,0,479,468,black,byPlateId,0.886666667
14126,Swedish Limestones I(R),301,-18,-134,circle,3.9319,0,479,468,black,byPlateId,0.886666667
14127,South Victoria Land intrusives,802,-3.5,22.7,circle,3.6044,0,485,465,black,byPlateId,0.831111111
14127,South Victoria Land intrusives,802,3.5,-157.3,circle,3.6044,0,485,465,black,byPlateId,0.831111111
14128,Teall Nunatak  Victoria Land,802,-11,21,circle,3.6568,0,483,475,black,byPlateId,0.84
14128,Teall Nunatak  Victoria Land,802,11,-159,circle,3.6568,0,483,475,black,byPlateId,0.84
14129,Graafwater Formation  Cape Province  South Africa,7013,13.9,13.8,circle,3.421,0,488,472,black,byPlateId,0.8
14129,Graafwater Formation  Cape Province  South Africa,7013,-13.9,-166.2,circle,3.421,0,488,472,black,byPlateId,0.8
14130,Jinduckin Formation  Northern Territory,8011,-13,25,circle,2.897,0,493,472,black,byPlateId,0.711111111
14130,Jinduckin Formation  Northern Territory,8011,13,-155,circle,2.897,0,493,472,black,byPlateId,0.711111111
14131,Lamprophyre dykes  Taylor Valley,802,-9.3,26.7,circle,3.1721,0,491,477,black,byPlateId,0.757777778
14131,Lamprophyre dykes  Taylor Valley,802,9.3,-153.3,circle,3.1721,0,491,477,black,byPlateId,0.757777778
14132,Oneota Dolomite,101,-10.3,346.5,circle,3.0411,0,490,480,black,byPlateId,0.735555556
14132,Oneota Dolomite,101,10.3,166.5,circle,3.0411,0,490,480,black,byPlateId,0.735555556
14133,Chatswood limestone and Ninmaroo Formation  Queensland,8011,3.1,54.1,circle,3.6306,0,495,479,black,byPlateId,0.835555556
14133,Chatswood limestone and Ninmaroo Formation  Queensland,8011,-3.1,-125.9,circle,3.6306,0,495,479,black,byPlateId,0.835555556
14134,Narva Ordovician limestone  Russia,301,18,55,circle,4.076,0,500,480,black,byPlateId,0.911111111
14134,Narva Ordovician limestone  Russia,301,-18,-125,circle,4.076,0,500,480,black,byPlateId,0.911111111
14135,Black Hill Norite  South Australia,8011,-37.5,34.4,circle,4.1022,0,502,482,black,byPlateId,0.915555556
14135,Black Hill Norite  South Australia,8011,37.5,-145.6,circle,4.1022,0,502,482,black,byPlateId,0.915555556
14136,Royer Dolomite,101,-12.6,337.3,circle,4.0367,0,501,488,black,byPlateId,0.904444444
14136,Royer Dolomite,101,12.6,157.3,circle,4.0367,0,501,488,black,byPlateId,0.904444444
14137,Sor Rondane intrusives  Queen Maud Land,802,-28.5,9.5,circle,4.0105,0,515,482,black,byPlateId,0.9
14137,Sor Rondane intrusives  Queen Maud Land,802,28.5,-170.5,circle,4.0105,0,515,482,black,byPlateId,0.9
14138,Killer Ridge/Mount Lok,802,-7,21.4,circle,3.5913,0,502,496,black,byPlateId,0.828888889
14138,Killer Ridge/Mount Lok,802,7,-158.6,circle,3.5913,0,502,496,black,byPlateId,0.828888889
14139,Granitic rocks  Wright Valley,802,-5.4,18.5,circle,3.5389,0,543,457,black,byPlateId,0.82
14139,Granitic rocks  Wright Valley,802,5.4,-161.5,circle,3.5389,0,543,457,black,byPlateId,0.82
14721,6       Rose Hill Formation  Maryland  West Virginia  U.S.A.  sediments  423-428Ma(SM) French A.N.  Van der Voo R.  1979 Ref 1218,101,-19.1,308.3,circle,3.8402,0,435,415,black,byPlateId,0.871111111
14721,6       Rose Hill Formation  Maryland  West Virginia  U.S.A.  sediments  423-428Ma(SM) French A.N.  Van der Voo R.  1979 Ref 1218,101,19.1,128.3,circle,3.8402,0,435,415,black,byPlateId,0.871111111
14722,5       Ratagen Complex 425+/-3 Ma U/Pb Rogers & Dunning,303,-15,347,circle,3.5651,0,435,415,black,byPlateId,0.824444444
14722,5       Ratagen Complex 425+/-3 Ma U/Pb Rogers & Dunning,303,15,167,circle,3.5651,0,435,415,black,byPlateId,0.824444444
14723,3N      Gotland Follingbo Limestone,301,-21,344,circle,3.814,0,435,415,black,byPlateId,0.866666667
14723,3N      Gotland Follingbo Limestone,301,21,164,circle,3.814,0,435,415,black,byPlateId,0.866666667
14724,4N      Gotland Dacker Limestone,301,-19,349,circle,4.338,0,436,416,black,byPlateId,0.955555556
14724,4N      Gotland Dacker Limestone,301,19,169,circle,4.338,0,436,416,black,byPlateId,0.955555556
14725,5N      Gotland Visby Limestone (HB),301,-19,352,circle,3.9319,0,437,417,black,byPlateId,0.886666667
14725,5N      Gotland Visby Limestone (HB),301,19,172,circle,3.9319,0,437,417,black,byPlateId,0.886666667
14726,3       Strontian Granite 428+/-7 and 430+/-7 Ar/Ar Torsvik et al 2002,303,-21,344,circle,3.945,0,440,420,black,byPlateId,0.888888889
14726,3       Strontian Granite 428+/-7 and 430+/-7 Ar/Ar Torsvik et al 2002,303,21,164,circle,3.945,0,440,420,black,byPlateId,0.888888889
14727,4       Peterhead Granite 431+/-7 Torsvik et al. 2002,313,-21,358,circle,3.9188,0,442,422,black,byPlateId,0.884444444
14727,4       Peterhead Granite 431+/-7 Torsvik et al. 2002,313,21,178,circle,3.9188,0,442,422,black,byPlateId,0.884444444
14728,4 NEW   Ringgold Gap sediments  GA; Morrison & Ellwood (1986) GEL v. 13  189-192.,101,-24,326.6,circle,3.6437,0,448,428,black,byPlateId,0.837777778
14728,4 NEW   Ringgold Gap sediments  GA; Morrison & Ellwood (1986) GEL v. 13  189-192.,101,24,146.6,circle,3.6437,0,448,428,black,byPlateId,0.837777778
14729,5       Pakhuis  Cedarberg Formations  Cape Province  South Africa  435-458Ma(OU-SL) Bachtadse V.  Van der Voo R.  Halbich I.W.  1987 Ref 1416,7013,25,343,circle,2.242,0,456.5,436.5,black,byPlateId,0.6
14729,5       Pakhuis  Cedarberg Formations  Cape Province  South Africa  435-458Ma(OU-SL) Bachtadse V.  Van der Voo R.  Halbich I.W.  1987 Ref 1416,7013,-25,163,circle,2.242,0,456.5,436.5,black,byPlateId,0.6
14730,5N      Swedish Limestone I(N),301,3,35,circle,2.8446,0,468,448,black,byPlateId,0.702222222
14730,5N      Swedish Limestone I(N),301,-3,-145,circle,2.8446,0,468,448,black,byPlateId,0.702222222
14731,6N      Vestergotland (N3),301,5,34,circle,3.9712,0,469,449,black,byPlateId,0.893333333
14731,6N      Vestergotland (N3),301,-5,-146,circle,3.9712,0,469,449,black,byPlateId,0.893333333
14732,5N NEW  Llandeilian age  St.Petersburg  Pavlov et al 2008 EPSL,301,12,41.9,circle,3.9581,0,473,453,black,byPlateId,0.891111111
14732,5N NEW  Llandeilian age  St.Petersburg  Pavlov et al 2008 EPSL,301,-12,-138.1,circle,3.9581,0,473,453,black,byPlateId,0.891111111
14733,6       Salala Ring Complex  Sudan  460-466Ma(OM) Bachtdse V.  Briden J.C.  1989 Ref 2715,7151,39.6,329.5,circle,3.3948,0,473,453,black,byPlateId,0.795555556
14733,6       Salala Ring Complex  Sudan  460-466Ma(OM) Bachtdse V.  Briden J.C.  1989 Ref 2715,7151,-39.6,149.5,circle,3.3948,0,473,453,black,byPlateId,0.795555556
14734,5       Tumblagooda Sandstone  Carnarvon Basin  Western Australia  470-495Ma(OL) Schmidt P.W.  Embleton B.J.J.  1990,8012,-26.7,33.7,circle,4.207,0,475,455,black,byPlateId,0.933333333
14734,5       Tumblagooda Sandstone  Carnarvon Basin  Western Australia  470-495Ma(OL) Schmidt P.W.  Embleton B.J.J.  1990,8012,26.7,-146.3,circle,4.207,0,475,455,black,byPlateId,0.933333333
14735,6M      Vestergotland (N1N2 and R13),301,14,49,circle,4.0236,0,476,456,black,byPlateId,0.902222222
14735,6M      Vestergotland (N1N2 and R13),301,-14,-131,circle,4.0236,0,476,456,black,byPlateId,0.902222222
14736,4 NEW   Ordovician (Dapingian-Darriwilian) limestone Estonia_Plado et al. 2010 GJI 180,301,11.3,39.1,circle,3.7223,0,477,457,black,byPlateId,0.851111111
14736,4 NEW   Ordovician (Dapingian-Darriwilian) limestone Estonia_Plado et al. 2010 GJI 180,301,-11.3,-140.9,circle,3.7223,0,477,457,black,byPlateId,0.851111111
14737,4       Tablehead Group (limestones),101,-13.4,329.3,circle,4.0891,0,480,460,black,byPlateId,0.913333333
14737,4       Tablehead Group (limestones),101,13.4,149.3,circle,4.0891,0,480,460,black,byPlateId,0.913333333
14738,6R      Komstad Limestone - Torsvik and Rehnstrom (2000),301,19,51,circle,3.3948,0,481,461,black,byPlateId,0.795555556
14738,6R      Komstad Limestone - Torsvik and Rehnstrom (2000),301,-19,-129,circle,3.3948,0,481,461,black,byPlateId,0.795555556
14739,5       Vanda lamprophyre and porphyry  Wright Valley  East Antarctica  463-480Ma(OL-M) Funaki M.  1984 Ref 1599,802,-2.5,23.8,circle,3.9188,0,481.5,461.5,black,byPlateId,0.884444444
14739,5       Vanda lamprophyre and porphyry  Wright Valley  East Antarctica  463-480Ma(OL-M) Funaki M.  1984 Ref 1599,802,2.5,-156.2,circle,3.9188,0,481.5,461.5,black,byPlateId,0.884444444
14740,6R      Gullh¯gen (R1+R2),301,18.7,54,circle,3.7092,0,482,462,black,byPlateId,0.848888889
14740,6R      Gullh¯gen (R1+R2),301,-18.7,-126,circle,3.7092,0,482,462,black,byPlateId,0.848888889
14741,4 NEW   Ordovician (Floian) limestone Estonia_Plado et al. 2010 GJI 180,301,25,50.9,circle,3.6699,0,482,462,black,byPlateId,0.842222222
14741,4 NEW   Ordovician (Floian) limestone Estonia_Plado et al. 2010 GJI 180,301,-25,-129.1,circle,3.6699,0,482,462,black,byPlateId,0.842222222
14742,5R      Swedish Limestones,301,30,55,circle,3.421,0,485,465,black,byPlateId,0.8
14742,5R      Swedish Limestones,301,-30,-125,circle,3.421,0,485,465,black,byPlateId,0.8
14743,6R      Swedish Limestones I(R),301,18,46,circle,3.9319,0,485,465,black,byPlateId,0.886666667
14743,6R      Swedish Limestones I(R),301,-18,-134,circle,3.9319,0,485,465,black,byPlateId,0.886666667
14744,5       South Victoria Land Intrusives  South Victoria Land  Antarctica  465-485Ma(OL-M) Grunow A.M.  1995 Ref 2966,802,-3.5,22.7,circle,3.6044,0,485,465,black,byPlateId,0.831111111
14744,5       South Victoria Land Intrusives  South Victoria Land  Antarctica  465-485Ma(OL-M) Grunow A.M.  1995 Ref 2966,802,3.5,-157.3,circle,3.6044,0,485,465,black,byPlateId,0.831111111
14745,6M NEW  Narva Limestone  Russia  Lower Ordovician  Khramov and Iosifidi 2008,301,18,55,circle,4.076,0,487,467,black,byPlateId,0.911111111
14745,6M NEW  Narva Limestone  Russia  Lower Ordovician  Khramov and Iosifidi 2008,301,-18,-125,circle,4.076,0,487,467,black,byPlateId,0.911111111
14746,5M      St Petersburg Limestone,301,34.7,59.1,circle,4.1284,0,488,468,black,byPlateId,0.92
14746,5M      St Petersburg Limestone,301,-34.7,-120.9,circle,4.1284,0,488,468,black,byPlateId,0.92
14747,5       Teall Nunatak  Victoria Land  Antarctica  475-483Ma(OL) Lanza R.  Tonarini S.  1998 Ref 3187,802,-11,21,circle,3.6568,0,489,469,black,byPlateId,0.84
14747,5       Teall Nunatak  Victoria Land  Antarctica  475-483Ma(OL) Lanza R.  Tonarini S.  1998 Ref 3187,802,11,-159,circle,3.6568,0,489,469,black,byPlateId,0.84
14748,4       St. George Group (limestones),101,-17.5,332.4,circle,4.0367,0,490,470,black,byPlateId,0.904444444
14748,4       St. George Group (limestones),101,17.5,152.4,circle,4.0367,0,490,470,black,byPlateId,0.904444444
14749,6       Graafwater Formation  Cape Province  South Africa  470-495Ma(OL) Bachtadse V.  Van der Voo R.  Halbich I.W.  1987 Ref 1416,7014,28,14,circle,3.421,0,492.5,472.5,black,byPlateId,0.8
14749,6       Graafwater Formation  Cape Province  South Africa  470-495Ma(OL) Bachtadse V.  Van der Voo R.  Halbich I.W.  1987 Ref 1416,7014,-28,-166,circle,3.421,0,492.5,472.5,black,byPlateId,0.8
14750,4       Lamprophyre Dykes  Taylor Valley  Antarctica  440-500Ma(O) Manzoni.M.  Nanni T.  1977 Ref 1079,802,-9.3,26.7,circle,3.1721,0,494,474,black,byPlateId,0.757777778
14750,4       Lamprophyre Dykes  Taylor Valley  Antarctica  440-500Ma(O) Manzoni.M.  Nanni T.  1977 Ref 1079,802,9.3,-153.3,circle,3.1721,0,494,474,black,byPlateId,0.757777778
14751,6       Oneota Dolomite,101,-10.3,346.5,circle,3.0411,0,500,480,black,byPlateId,0.735555556
14751,6       Oneota Dolomite,101,10.3,166.5,circle,3.0411,0,500,480,black,byPlateId,0.735555556
14752,4       Jinduckin Formation  Northern Territory  Australia  470-495Ma(OL) Luck G.R.  1972,8011,-13,25,circle,2.897,0,503,483,black,byPlateId,0.711111111
14752,4       Jinduckin Formation  Northern Territory  Australia  470-495Ma(OL) Luck G.R.  1972,8011,13,-155,circle,2.897,0,503,483,black,byPlateId,0.711111111
14753,5       Point Peak,101,-5.2,345.8,circle,3.421,0,505,485,black,byPlateId,0.8
14753,5       Point Peak,101,5.2,165.8,circle,3.421,0,505,485,black,byPlateId,0.8
14754,5       Morgan Creek,101,-10.6,338,circle,3.3293,0,505,485,black,byPlateId,0.784444444
14754,5       Morgan Creek,101,10.6,158,circle,3.3293,0,505,485,black,byPlateId,0.784444444
14755,5       Moore Hollow sediments; Farr & Gose (1991) JGR v. 96(B6)  9895-9907.,101,0.6,343,circle,3.4865,0,505,485,black,byPlateId,0.811111111
14755,5       Moore Hollow sediments; Farr & Gose (1991) JGR v. 96(B6)  9895-9907.,101,-0.6,163,circle,3.4865,0,505,485,black,byPlateId,0.811111111
14756,6       Chatswood Limestone and Ninmaroo Formation  Western Queensland  Australia  485-500Ma(CBU-OL) Ripperdan R.L.  Kirschvink J.L.  1992 Ref 3082,8011,3.1,54.1,circle,3.6306,0,505,485,black,byPlateId,0.835555556
14756,6       Chatswood Limestone and Ninmaroo Formation  Western Queensland  Australia  485-500Ma(CBU-OL) Ripperdan R.L.  Kirschvink J.L.  1992 Ref 3082,8011,-3.1,-125.9,circle,3.6306,0,505,485,black,byPlateId,0.835555556
14757,4       Killer Ridge/Mt. Lok  499+-3  Grunow & Encarnacion 2000,802,-7,21.4,circle,3.028,0,509,489,black,byPlateId,0.733333333
14757,4       Killer Ridge/Mt. Lok  499+-3  Grunow & Encarnacion 2000,802,7,-158.6,circle,3.028,0,509,489,black,byPlateId,0.733333333
14758,5       Taum sauk (limestone),101,3.4,355.1,circle,3.6699,0,510,490,black,byPlateId,0.842222222
14758,5       Taum sauk (limestone),101,-3.4,175.1,circle,3.6699,0,510,490,black,byPlateId,0.842222222
14759,6       Royer Dolomite,101,-12.6,337.3,circle,4.0367,0,510,490,black,byPlateId,0.904444444
14759,6       Royer Dolomite,101,12.6,157.3,circle,4.0367,0,510,490,black,byPlateId,0.904444444
14760,5M      Late Cambrian Narva Sandstone Russia Khramov and Iosifidi 2008,301,22,87,circle,3.945,0,510,490,black,byPlateId,0.888888889
14760,5M      Late Cambrian Narva Sandstone Russia Khramov and Iosifidi 2008,301,-22,-93,circle,3.945,0,510,490,black,byPlateId,0.888888889
14761,3R      Andrarum Lst. 99,301,52,111,circle,3.7092,0,510,490,black,byPlateId,0.848888889
14761,3R      Andrarum Lst. 99,301,-52,-69,circle,3.7092,0,510,490,black,byPlateId,0.848888889
14762,3       Black Hill Norite  South Australia  482-492Ma(OL) Schmidt P.W.  Clark D.A.  Rajagopalan S.  1993 Ref 2971,8013,-37.5,34.4,circle,4.1022,0,510,490,black,byPlateId,0.915555556
14762,3       Black Hill Norite  South Australia  482-492Ma(OL) Schmidt P.W.  Clark D.A.  Rajagopalan S.  1993 Ref 2971,8013,37.5,-145.6,circle,4.1022,0,510,490,black,byPlateId,0.915555556
